id,microchip,species,sex,size,potentDangerous,neighborhood
648073120000-CMPF,941000021370846,Canino,Macho,Pequeño,false,USAQUEN
058073120000-CMGF,941000021370850,Canino,Macho,Grande,false,USAQUEN
158073120000-CMMF,941000021370851,Canino,Macho,Mediano,false,USAQUEN
688073120000-CMGF,941000021370886,Canino,Macho,Grande,false,USAQUEN
879073120000-CMMIF,941000021370978,Canino,Macho,Miniatura,false,USAQUEN
199073120000-CHMF,941000021370991,Canino,Hembra,Mediano,false,USAQUEN
599073120000-FHMF,941000021370995,Felino,Hembra,Mediano,false,USAQUEN
480173120000-FMPF,941000021371084,Felino,Macho,Pequeño,false,USAQUEN
731173120000-CMPF,941000021371137,Canino,Macho,Pequeño,false,USAQUEN
371173120000-CHGF,941000021371173,Canino,Hembra,Grande,false,USAQUEN
471173120000-FMMF,941000021371174,Felino,Macho,Mediano,false,USAQUEN
576865120000-FMPF,941000021568675,Felino,Macho,Pequeño,false,USAQUEN
427865120000-CMGF,941000021568724,Canino,Macho,Grande,false,USAQUEN
130965120000-CMGF,941000021569031,Canino,Macho,Grande,false,USAQUEN
330965120000-CHPF,941000021569033,Canino,Hembra,Pequeño,false,USAQUEN
930965120000-CMMF,941000021569039,Canino,Macho,Mediano,false,USAQUEN
150965120000-CMPF,941000021569051,Canino,Macho,Pequeño,false,USAQUEN
350965120000-CHMF,941000021569053,Canino,Hembra,Mediano,false,USAQUEN
760965120000-CHPF,941000021569067,Canino,Hembra,Pequeño,false,USAQUEN
570965120000-CHPF,941000021569075,Canino,Hembra,Pequeño,false,USAQUEN
041965120000-CMMF,941000021569140,Canino,Macho,Mediano,false,USAQUEN
252965120000-CHMF,941000021569252,Canino,Hembra,Mediano,false,USAQUEN
063965120000-CMPF,941000021569360,Canino,Macho,Pequeño,false,USAQUEN
816075120000-CHPF,941000021570618,Canino,Hembra,Pequeño,false,USAQUEN
177810007100-CHMF,956001700018771,Canino,Hembra,Mediano,false,USAQUEN
268810007100-CHMF,956001700018862,Canino,Hembra,Mediano,false,USAQUEN
098310000710-CMMF,956017000013890,Canino,Macho,Mediano,false,USAQUEN
742510000710-CHPF,956017000015247,Canino,Hembra,Pequeño,false,USAQUEN
110020000710-CHMF,956017000020011,Canino,Hembra,Mediano,false,USAQUEN
610020000710-CHMF,956017000020016,Canino,Hembra,Mediano,false,USAQUEN
355330101000-CHPF,966000101033553,Canino,Hembra,Pequeño,false,USAQUEN
631750101000-CMMT,966000101057136,Canino,Macho,Mediano,true,USAQUEN
941750101000-FMMF,966000101057149,Felino,Macho,Mediano,false,USAQUEN
742750101000-CMGT,966000101057247,Canino,Macho,Grande,true,USAQUEN
574750101000-CHMT,966000101057475,Canino,Hembra,Mediano,true,USAQUEN
505750101000-CMGF,966000101057505,Canino,Macho,Grande,false,USAQUEN
628750101000-CHMF,966000101057826,Canino,Hembra,Mediano,false,USAQUEN
699750101000-FMPF,966000101057996,Felino,Macho,Pequeño,false,USAQUEN
863950101000-CHPF,966000101059368,Canino,Hembra,Pequeño,false,USAQUEN
332360101000-CHMF,966000101063233,Canino,Hembra,Mediano,false,USAQUEN
804360101000-CHMF,966000101063408,Canino,Hembra,Mediano,false,USAQUEN
425360101000-CHGF,966000101063524,Canino,Hembra,Grande,false,USAQUEN
440290101000-CMMF,966000101092044,Canino,Macho,Mediano,false,USAQUEN
453290101000-FHPF,966000101092354,Felino,Hembra,Pequeño,false,USAQUEN
040921101000-CMMF,966000101129040,Canino,Macho,Mediano,false,USAQUEN
940921101000-FMGF,966000101129049,Felino,Macho,Grande,false,USAQUEN
481921101000-CMPF,966000101129184,Canino,Macho,Pequeño,false,USAQUEN
781921101000-CMMF,966000101129187,Canino,Macho,Mediano,false,USAQUEN
591921101000-CMPF,966000101129195,Canino,Macho,Pequeño,false,USAQUEN
072921101000-FHPF,966000101129270,Felino,Hembra,Pequeño,false,USAQUEN
255921101000-FHPF,966000101129552,Felino,Hembra,Pequeño,false,USAQUEN
665921101000-FHGF,966000101129566,Felino,Hembra,Grande,false,USAQUEN
737921101000-CMMF,966000101129737,Canino,Macho,Mediano,false,USAQUEN
557921101000-CHPF,966000101129755,Canino,Hembra,Pequeño,false,USAQUEN
409921101000-CMPF,966000101129904,Canino,Macho,Pequeño,false,USAQUEN
249921101000-CMPF,966000101129942,Canino,Macho,Pequeño,false,USAQUEN
369921101000-CHMF,966000101129963,Canino,Hembra,Mediano,false,USAQUEN
279921101000-CMMF,966000101129972,Canino,Macho,Mediano,false,USAQUEN
299921101000-CHGT,966000101129992,Canino,Hembra,Grande,true,USAQUEN
720331101000-CMGT,966000101133027,Canino,Macho,Grande,true,USAQUEN
630331101000-CHMF,966000101133036,Canino,Hembra,Mediano,false,USAQUEN
830331101000-CMMF,966000101133038,Canino,Macho,Mediano,false,USAQUEN
550331101000-FMPF,966000101133055,Felino,Macho,Pequeño,false,USAQUEN
470331101000-FHMF,966000101133074,Felino,Hembra,Mediano,false,USAQUEN
451331101000-FHPF,966000101133154,Felino,Hembra,Pequeño,false,USAQUEN
552331101000-FHGF,966000101133255,Felino,Hembra,Grande,false,USAQUEN
282331101000-CHGF,966000101133282,Canino,Hembra,Grande,false,USAQUEN
703331101000-CHMF,966000101133307,Canino,Hembra,Mediano,false,USAQUEN
814331101000-CMPF,966000101133418,Canino,Macho,Pequeño,false,USAQUEN
224331101000-CMPF,966000101133422,Canino,Macho,Pequeño,false,USAQUEN
134331101000-CMMF,966000101133431,Canino,Macho,Mediano,false,USAQUEN
274331101000-CHMT,966000101133472,Canino,Hembra,Mediano,true,USAQUEN
725331101000-CMMF,966000101133527,Canino,Macho,Mediano,false,USAQUEN
995331101000-CMMF,966000101133599,Canino,Macho,Mediano,false,USAQUEN
216331101000-CHMF,966000101133612,Canino,Hembra,Mediano,false,USAQUEN
436331101000-CHPF,966000101133634,Canino,Hembra,Pequeño,false,USAQUEN
356331101000-FHGF,966000101133653,Felino,Hembra,Grande,false,USAQUEN
066331101000-FHGF,966000101133660,Felino,Hembra,Grande,false,USAQUEN
566331101000-CMMF,966000101133665,Canino,Macho,Mediano,false,USAQUEN
417331101000-CHPF,966000101133714,Canino,Hembra,Pequeño,false,USAQUEN
678331101000-CHPF,966000101133876,Canino,Hembra,Pequeño,false,USAQUEN
498331101000-CMMT,966000101133894,Canino,Macho,Mediano,true,USAQUEN
759331101000-CMPF,966000101133957,Canino,Macho,Pequeño,false,USAQUEN
369331101000-CHPF,966000101133963,Canino,Hembra,Pequeño,false,USAQUEN
489331101000-CMPF,966000101133984,Canino,Macho,Pequeño,false,USAQUEN
700431101000-CHMF,966000101134007,Canino,Hembra,Mediano,false,USAQUEN
750431101000-FMPF,966000101134057,Felino,Macho,Pequeño,false,USAQUEN
070431101000-FMMF,966000101134070,Felino,Macho,Mediano,false,USAQUEN
570431101000-FHMF,966000101134075,Felino,Hembra,Mediano,false,USAQUEN
401431101000-CHGF,966000101134104,Canino,Hembra,Grande,false,USAQUEN
911431101000-CHPF,966000101134119,Canino,Hembra,Pequeño,false,USAQUEN
841431101000-CHMF,966000101134148,Canino,Hembra,Mediano,false,USAQUEN
271431101000-CHMF,966000101134172,Canino,Hembra,Mediano,false,USAQUEN
571431101000-CHPF,966000101134175,Canino,Hembra,Pequeño,false,USAQUEN
042431101000-CMMF,966000101134240,Canino,Macho,Mediano,false,USAQUEN
272431101000-CMMF,966000101134272,Canino,Macho,Mediano,false,USAQUEN
972431101000-CMMF,966000101134279,Canino,Macho,Mediano,false,USAQUEN
843431101000-CHMF,966000101134348,Canino,Hembra,Mediano,false,USAQUEN
053431101000-CMGF,966000101134350,Canino,Macho,Grande,false,USAQUEN
263431101000-CHPF,966000101134362,Canino,Hembra,Pequeño,false,USAQUEN
154431101000-CHMF,966000101134451,Canino,Hembra,Mediano,false,USAQUEN
554431101000-CHMF,966000101134455,Canino,Hembra,Mediano,false,USAQUEN
494431101000-CHPF,966000101134494,Canino,Hembra,Pequeño,false,USAQUEN
135431101000-CMPF,966000101134531,Canino,Macho,Pequeño,false,USAQUEN
236431101000-CMPF,966000101134632,Canino,Macho,Pequeño,false,USAQUEN
336431101000-CMMF,966000101134633,Canino,Macho,Mediano,false,USAQUEN
046431101000-CHMF,966000101134640,Canino,Hembra,Mediano,false,USAQUEN
188431101000-CMPF,966000101134881,Canino,Macho,Pequeño,false,USAQUEN
029431101000-FHPF,966000101134920,Felino,Hembra,Pequeño,false,USAQUEN
729431101000-CHMF,966000101134927,Canino,Hembra,Mediano,false,USAQUEN
721631101000-CMGF,966000101136127,Canino,Macho,Grande,false,USAQUEN
931631101000-CHMF,966000101136139,Canino,Hembra,Mediano,false,USAQUEN
602631101000-FMMF,966000101136206,Felino,Macho,Mediano,false,USAQUEN
622631101000-FMMF,966000101136226,Felino,Macho,Mediano,false,USAQUEN
132631101000-CHPF,966000101136231,Canino,Hembra,Pequeño,false,USAQUEN
433631101000-CHGF,966000101136334,Canino,Hembra,Grande,false,USAQUEN
334631101000-CMMF,966000101136433,Canino,Macho,Mediano,false,USAQUEN
707631101000-CMMIF,966000101136707,Canino,Macho,Miniatura,false,USAQUEN
117631101000-FMMF,966000101136711,Felino,Macho,Mediano,false,USAQUEN
337631101000-CMPF,966000101136733,Canino,Macho,Pequeño,false,USAQUEN
048631101000-CHGT,966000101136840,Canino,Hembra,Grande,true,USAQUEN
979631101000-FHPF,966000101136979,Felino,Hembra,Pequeño,false,USAQUEN
200731101000-CMPF,966000101137002,Canino,Macho,Pequeño,false,USAQUEN
600731101000-CMGF,966000101137006,Canino,Macho,Grande,false,USAQUEN
850731101000-CMPF,966000101137058,Canino,Macho,Pequeño,false,USAQUEN
216731101000-CHPF,966000101137612,Canino,Hembra,Pequeño,false,USAQUEN
118731101000-CHPF,966000101137811,Canino,Hembra,Pequeño,false,USAQUEN
838731101000-CHGF,966000101137838,Canino,Hembra,Grande,false,USAQUEN
209731101000-CHMF,966000101137902,Canino,Hembra,Mediano,false,USAQUEN
731831101000-CMMF,966000101138137,Canino,Macho,Mediano,false,USAQUEN
371831101000-CMPF,966000101138173,Canino,Macho,Pequeño,false,USAQUEN
992831101000-CHPF,966000101138299,Canino,Hembra,Pequeño,false,USAQUEN
784831101000-FHPF,966000101138487,Felino,Hembra,Pequeño,false,USAQUEN
845831101000-CMPF,966000101138548,Canino,Macho,Pequeño,false,USAQUEN
268831101000-CHMF,966000101138862,Canino,Hembra,Mediano,false,USAQUEN
280931101000-CMPF,966000101139082,Canino,Macho,Pequeño,false,USAQUEN
681931101000-CMMF,966000101139186,Canino,Macho,Mediano,false,USAQUEN
047931101000-CMGT,966000101139740,Canino,Macho,Grande,true,USAQUEN
958931101000-CHMF,966000101139859,Canino,Hembra,Mediano,false,USAQUEN
609931101000-CMMF,966000101139906,Canino,Macho,Mediano,false,USAQUEN
762975080101-CHMF,978101080579267,Canino,Hembra,Mediano,false,USAQUEN
571917080101-CMMF,978101080719175,Canino,Macho,Mediano,false,USAQUEN
489337080101-CHMF,978101080733984,Canino,Hembra,Mediano,false,USAQUEN
301737080101-CMPF,978101080737103,Canino,Macho,Pequeño,false,USAQUEN
386937080101-FMMF,978101080739683,Felino,Macho,Mediano,false,USAQUEN
708937080101-CMMF,978101080739807,Canino,Macho,Mediano,false,USAQUEN
923547080101-CHMF,978101080745329,Canino,Hembra,Mediano,false,USAQUEN
355947080101-CMMF,978101080749553,Canino,Macho,Mediano,false,USAQUEN
628057080101-CMMF,978101080750826,Canino,Macho,Mediano,false,USAQUEN
157628080101-CMMF,978101080826751,Canino,Macho,Mediano,false,USAQUEN
652238080101-FMMF,978101080832256,Felino,Macho,Mediano,false,USAQUEN
895358080101-CHGF,978101080853598,Canino,Hembra,Grande,false,USAQUEN
887439080101-CMGF,978101080934788,Canino,Macho,Grande,false,USAQUEN
976539080101-FMPF,978101080935679,Felino,Macho,Pequeño,false,USAQUEN
286539080101-CMMIF,978101080935682,Canino,Macho,Miniatura,false,USAQUEN
757539080101-FHPF,978101080935757,Felino,Hembra,Pequeño,false,USAQUEN
364659080101-CMGF,978101080956463,Canino,Macho,Grande,false,USAQUEN
719830180101-CMMT,978101081038917,Canino,Macho,Mediano,true,USAQUEN
814840180101-CMPF,978101081048418,Canino,Macho,Pequeño,false,USAQUEN
992150180101-FHMIF,978101081051299,Felino,Hembra,Miniatura,false,USAQUEN
245150180101-CMMF,978101081051542,Canino,Macho,Mediano,false,USAQUEN
945250180101-CHMT,978101081052549,Canino,Hembra,Mediano,true,USAQUEN
587250180101-CMPF,978101081052785,Canino,Macho,Pequeño,false,USAQUEN
859250180101-FHMF,978101081052958,Felino,Hembra,Mediano,false,USAQUEN
217470180101-FHMF,978101081074712,Felino,Hembra,Mediano,false,USAQUEN
581570180101-CMMF,978101081075185,Canino,Macho,Mediano,false,USAQUEN
074670180101-FMMF,978101081076470,Felino,Macho,Mediano,false,USAQUEN
948770180101-CMMF,978101081077849,Canino,Macho,Mediano,false,USAQUEN
715411180101-CMPF,978101081114517,Canino,Macho,Pequeño,false,USAQUEN
644241180101-CHMF,978101081142446,Canino,Hembra,Mediano,false,USAQUEN
348241180101-CHMF,978101081142843,Canino,Hembra,Mediano,false,USAQUEN
523341180101-CMMIF,978101081143325,Canino,Macho,Miniatura,false,USAQUEN
414341180101-CHGF,978101081143414,Canino,Hembra,Grande,false,USAQUEN
745341180101-CMGF,978101081143547,Canino,Macho,Grande,false,USAQUEN
967941180101-CMMIF,978101081149769,Canino,Macho,Miniatura,false,USAQUEN
319941180101-CMMIF,978101081149913,Canino,Macho,Miniatura,false,USAQUEN
351051180101-FMMIF,978101081150153,Felino,Macho,Miniatura,false,USAQUEN
392051180101-CHPF,978101081150293,Canino,Hembra,Pequeño,false,USAQUEN
703051180101-CHPF,978101081150307,Canino,Hembra,Pequeño,false,USAQUEN
304051180101-CMMIF,978101081150403,Canino,Macho,Miniatura,false,USAQUEN
635051180101-FHGF,978101081150536,Felino,Hembra,Grande,false,USAQUEN
016051180101-FMMF,978101081150610,Felino,Macho,Mediano,false,USAQUEN
216051180101-CMMIF,978101081150612,Canino,Macho,Miniatura,false,USAQUEN
586051180101-CHMT,978101081150685,Canino,Hembra,Mediano,true,USAQUEN
307151180101-CHGF,978101081151703,Canino,Hembra,Grande,false,USAQUEN
817151180101-CMPF,978101081151718,Canino,Macho,Pequeño,false,USAQUEN
318151180101-CMGF,978101081151813,Canino,Macho,Grande,false,USAQUEN
591251180101-CHMIF,978101081152195,Canino,Hembra,Miniatura,false,USAQUEN
593251180101-CMMIF,978101081152395,Canino,Macho,Miniatura,false,USAQUEN
918251180101-CMGF,978101081152819,Canino,Macho,Grande,false,USAQUEN
909251180101-CMMIF,978101081152909,Canino,Macho,Miniatura,false,USAQUEN
003351180101-CMGF,978101081153300,Canino,Macho,Grande,false,USAQUEN
253351180101-CHMT,978101081153352,Canino,Hembra,Mediano,true,USAQUEN
174351180101-CHMIF,978101081153471,Canino,Hembra,Miniatura,false,USAQUEN
956351180101-CMGF,978101081153659,Canino,Macho,Grande,false,USAQUEN
286351180101-CHMF,978101081153682,Canino,Hembra,Mediano,false,USAQUEN
070451180101-CMMIF,978101081154070,Canino,Macho,Miniatura,false,USAQUEN
511451180101-CMMIF,978101081154115,Canino,Macho,Miniatura,false,USAQUEN
922451180101-CMMF,978101081154229,Canino,Macho,Mediano,false,USAQUEN
803451180101-CMMF,978101081154308,Canino,Macho,Mediano,false,USAQUEN
033451180101-CMPF,978101081154330,Canino,Macho,Pequeño,false,USAQUEN
933451180101-CMMIF,978101081154339,Canino,Macho,Miniatura,false,USAQUEN
126451180101-CMGF,978101081154621,Canino,Macho,Grande,false,USAQUEN
207451180101-CMMIF,978101081154702,Canino,Macho,Miniatura,false,USAQUEN
218451180101-CHMF,978101081154812,Canino,Hembra,Mediano,false,USAQUEN
998451180101-CMPF,978101081154899,Canino,Macho,Pequeño,false,USAQUEN
119451180101-CMMF,978101081154911,Canino,Macho,Mediano,false,USAQUEN
819451180101-FMMIF,978101081154918,Felino,Macho,Miniatura,false,USAQUEN
671551180101-CMMIF,978101081155176,Canino,Macho,Miniatura,false,USAQUEN
732551180101-CMPF,978101081155237,Canino,Macho,Pequeño,false,USAQUEN
703551180101-CHGF,978101081155307,Canino,Hembra,Grande,false,USAQUEN
385551180101-CHMF,978101081155583,Canino,Hembra,Mediano,false,USAQUEN
842261180101-CHMF,978101081162248,Canino,Hembra,Mediano,false,USAQUEN
616261180101-CMMF,978101081162616,Canino,Macho,Mediano,false,USAQUEN
142481180101-FMMF,978101081184241,Felino,Macho,Mediano,false,USAQUEN
029581180101-CMPF,978101081185920,Canino,Macho,Pequeño,false,USAQUEN
651191180101-CHPF,978101081191156,Canino,Hembra,Pequeño,false,USAQUEN
595012180101-CMMF,978101081210595,Canino,Macho,Mediano,false,USAQUEN
780312180101-CHMF,978101081213087,Canino,Hembra,Mediano,false,USAQUEN
483512180101-CHMF,978101081215384,Canino,Hembra,Mediano,false,USAQUEN
020822180101-FMMIF,978101081228020,Felino,Macho,Miniatura,false,USAQUEN
550822180101-CHMF,978101081228055,Canino,Hembra,Mediano,false,USAQUEN
590822180101-CMMF,978101081228095,Canino,Macho,Mediano,false,USAQUEN
853822180101-CHGF,978101081228358,Canino,Hembra,Grande,false,USAQUEN
405822180101-CHPF,978101081228504,Canino,Hembra,Pequeño,false,USAQUEN
046822180101-CHPF,978101081228640,Canino,Hembra,Pequeño,false,USAQUEN
059822180101-CHGF,978101081228950,Canino,Hembra,Grande,false,USAQUEN
465922180101-CHGF,978101081229564,Canino,Hembra,Grande,false,USAQUEN
735432180101-CHPF,978101081234537,Canino,Hembra,Pequeño,false,USAQUEN
098432180101-CMPF,978101081234890,Canino,Macho,Pequeño,false,USAQUEN
149432180101-CHMIF,978101081234941,Canino,Hembra,Miniatura,false,USAQUEN
125697180101-FHMF,978101081796521,Felino,Hembra,Mediano,false,USAQUEN
293008180101-CHMF,978101081800392,Canino,Hembra,Mediano,false,USAQUEN
334508180101-CMPF,978101081805433,Canino,Macho,Pequeño,false,USAQUEN
440719180101-CMPF,978101081917044,Canino,Macho,Pequeño,false,USAQUEN
960719180101-CHPF,978101081917069,Canino,Hembra,Pequeño,false,USAQUEN
441719180101-CHPF,978101081917144,Canino,Hembra,Pequeño,false,USAQUEN
412719180101-FMPF,978101081917214,Felino,Macho,Pequeño,false,USAQUEN
132719180101-CHMF,978101081917231,Canino,Hembra,Mediano,false,USAQUEN
553719180101-CHMF,978101081917355,Canino,Hembra,Mediano,false,USAQUEN
973719180101-CHPF,978101081917379,Canino,Hembra,Pequeño,false,USAQUEN
145719180101-CMMF,978101081917541,Canino,Macho,Mediano,false,USAQUEN
013819180101-FMMF,978101081918310,Felino,Macho,Mediano,false,USAQUEN
843819180101-FHMF,978101081918348,Felino,Hembra,Mediano,false,USAQUEN
909819180101-CMMF,978101081918909,Canino,Macho,Mediano,false,USAQUEN
966919180101-CHPF,978101081919669,Canino,Hembra,Pequeño,false,USAQUEN
299919180101-CMGT,978101081919992,Canino,Macho,Grande,true,USAQUEN
050029180101-CMMF,978101081920050,Canino,Macho,Mediano,false,USAQUEN
990029180101-CMGT,978101081920099,Canino,Macho,Grande,true,USAQUEN
461029180101-CHMIF,978101081920164,Canino,Hembra,Miniatura,false,USAQUEN
212029180101-CHMT,978101081920212,Canino,Hembra,Mediano,true,USAQUEN
522029180101-CHMT,978101081920225,Canino,Hembra,Mediano,true,USAQUEN
163029180101-CMGF,978101081920361,Canino,Macho,Grande,false,USAQUEN
834029180101-CHGF,978101081920438,Canino,Hembra,Grande,false,USAQUEN
974029180101-CMMF,978101081920479,Canino,Macho,Mediano,false,USAQUEN
405029180101-CMGF,978101081920504,Canino,Macho,Grande,false,USAQUEN
325029180101-CHPF,978101081920523,Canino,Hembra,Pequeño,false,USAQUEN
335029180101-CHMF,978101081920533,Canino,Hembra,Mediano,false,USAQUEN
655029180101-FMMF,978101081920556,Felino,Macho,Mediano,false,USAQUEN
195029180101-CMGF,978101081920591,Canino,Macho,Grande,false,USAQUEN
316029180101-CMGF,978101081920613,Canino,Macho,Grande,false,USAQUEN
426029180101-CMGF,978101081920624,Canino,Macho,Grande,false,USAQUEN
046029180101-CHGF,978101081920640,Canino,Hembra,Grande,false,USAQUEN
476029180101-CMPF,978101081920674,Canino,Macho,Pequeño,false,USAQUEN
876029180101-CMPF,978101081920678,Canino,Macho,Pequeño,false,USAQUEN
007029180101-CMPF,978101081920700,Canino,Macho,Pequeño,false,USAQUEN
827029180101-CHPT,978101081920728,Canino,Hembra,Pequeño,true,USAQUEN
009029180101-CHMF,978101081920900,Canino,Hembra,Mediano,false,USAQUEN
801229180101-CMPF,978101081922108,Canino,Macho,Pequeño,false,USAQUEN
241229180101-CMMIF,978101081922142,Canino,Macho,Miniatura,false,USAQUEN
222229180101-CMPF,978101081922222,Canino,Macho,Pequeño,false,USAQUEN
794229180101-CMPF,978101081922497,Canino,Macho,Pequeño,false,USAQUEN
826229180101-FHPF,978101081922628,Felino,Hembra,Pequeño,false,USAQUEN
456229180101-CHMIF,978101081922654,Canino,Hembra,Miniatura,false,USAQUEN
548229180101-CMGT,978101081922845,Canino,Macho,Grande,true,USAQUEN
319229180101-CHMF,978101081922913,Canino,Hembra,Mediano,false,USAQUEN
919229180101-CMGF,978101081922919,Canino,Macho,Grande,false,USAQUEN
053329180101-CHMF,978101081923350,Canino,Hembra,Mediano,false,USAQUEN
499329180101-CMGF,978101081923994,Canino,Macho,Grande,false,USAQUEN
200429180101-CMPF,978101081924002,Canino,Macho,Pequeño,false,USAQUEN
340429180101-CHMF,978101081924043,Canino,Hembra,Mediano,false,USAQUEN
370429180101-FHPF,978101081924073,Felino,Hembra,Pequeño,false,USAQUEN
701429180101-CMPF,978101081924107,Canino,Macho,Pequeño,false,USAQUEN
391429180101-CMPF,978101081924193,Canino,Macho,Pequeño,false,USAQUEN
