id,microchip,species,sex,size,potentDangerous,neighborhood
5596001-CHPF,966000101006955,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
5597001-FMMF,966000101007955,FELINO,MACHO,MEDIANO,false,SAN CRISTOBAL
5597291-CHGF,978101081927955,CANINO,HEMBRA,GRANDE,false,SUBA
5597401-FHPF,978101081047955,FELINO,HEMBRA,PEQUEÑO,false,BOSA
5597501-CHGT,966000101057955,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
5597950-CMPF,900250000597955,CANINO,MACHO,PEQUEÑO,false,R. URIBE
5598311-FHMF,966000101138955,FELINO,HEMBRA,MEDIANO,false,BOSA
5598401-FHPF,978101081048955,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
5598651-CHMF,941000021568955,CANINO,HEMBRA,MEDIANO,false,KENNEDY
5598880-CMGF,991001000888955,CANINO,MACHO,GRANDE,false,ENGATIVA
5599021-CHMF,978101081209955,CANINO,HEMBRA,MEDIANO,false,R. URIBE
5599121-CHMF,978101081219955,CANINO,HEMBRA,MEDIANO,false,R. URIBE
5599163-CMMF,941000013619955,CANINO,MACHO,MEDIANO,false,SANTA FE
5599311-FMMF,966000101139955,FELINO,MACHO,MEDIANO,false,BOSA
5600601-FHMF,966000101060065,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5601101-FMMF,966000101011065,FELINO,MACHO,MEDIANO,false,SUBA
5602501-CHMF,978101081052065,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
5603021-CHMT,941000021203065,CANINO,HEMBRA,MEDIANO,true,SAN CRISTOBAL
5603291-CHGF,978101081923065,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
5603601-CHPF,966000101063065,CANINO,HEMBRA,PEQUEÑO,false,TUNJUELITO
5604291-FHPF,978101081924065,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
5604421-FHMF,978101081244065,FELINO,HEMBRA,MEDIANO,false,P. ARANDA
5605311-CHGF,991001001135065,CANINO,HEMBRA,GRANDE,false,BOSA
5605390-CMGF,978101080935065,CANINO,MACHO,GRANDE,false,TEUSAQUILLO
5606001-CHMF,966000101006065,CANINO,HEMBRA,MEDIANO,false,SAN CRISTOBAL
5606291-FMPF,978101081926065,FELINO,MACHO,PEQUEÑO,false,BOSA
5607191-CMPF,978101081917065,CANINO,MACHO,PEQUEÑO,false,KENNEDY
5607291-CMGF,978101081927065,CANINO,MACHO,GRANDE,false,C. BOLIVAR
5607431-CHMF,978101081347065,CANINO,HEMBRA,MEDIANO,false,USME
5607950-CHPT,900250000597065,CANINO,HEMBRA,PEQUEÑO,true,SANTA FE
5608291-CHPF,978101081928065,CANINO,HEMBRA,PEQUEÑO,false,SUBA
5609311-CHPF,966000101139065,CANINO,HEMBRA,PEQUEÑO,false,BOSA
5610291-CMPF,978101081920165,CANINO,MACHO,PEQUEÑO,false,KENNEDY
5610511-CHMF,978101081150165,CANINO,HEMBRA,MEDIANO,false,SUBA
5611001-CMMF,966000101001165,CANINO,MACHO,MEDIANO,false,KENNEDY
5611731-CHGF,941000021371165,CANINO,HEMBRA,GRANDE,false,KENNEDY
5611840-CHPF,900250000481165,CANINO,HEMBRA,PEQUEÑO,false,BOSA
5612001-FMMF,966000101002165,FELINO,MACHO,MEDIANO,false,ENGATIVA
5612501-CHMT,978101081052165,CANINO,HEMBRA,MEDIANO,true,C. BOLIVAR
5612840-CHGF,900250000482165,CANINO,HEMBRA,GRANDE,false,USAQUEN
5613021-CMMF,941000021203165,CANINO,MACHO,MEDIANO,false,KENNEDY
5616001-FHMIF,966000101006165,FELINO,HEMBRA,MINIATURA,false,SUBA
5616950-CHGF,900250000596165,CANINO,HEMBRA,GRANDE,false,USAQUEN
5617431-FHMF,978101081347165,FELINO,HEMBRA,MEDIANO,false,USME
5617701-CHMF,978101081077165,CANINO,HEMBRA,MEDIANO,false,USME
5617950-CHPF,900250000597165,CANINO,HEMBRA,PEQUEÑO,false,FONTIBON
5618950-FMMIF,900250000598165,FELINO,MACHO,MINIATURA,false,USME
5620291-CMPF,978101081920265,CANINO,MACHO,PEQUEÑO,false,SUBA
5621001-CHGF,966000101001265,CANINO,HEMBRA,GRANDE,false,BOSA
5622001-CMMF,966000101002265,CANINO,MACHO,MEDIANO,false,SAN CRISTOBAL
5622101-CMGT,966000101012265,CANINO,MACHO,GRANDE,true,KENNEDY
5622291-FMPF,978101081922265,FELINO,MACHO,PEQUEÑO,false,SAN CRISTOBAL
5622501-CMPF,978101081052265,CANINO,MACHO,PEQUEÑO,false,P. ARANDA
5622840-CHGF,900250000482265,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
5623021-FMMIF,941000021203265,FELINO,MACHO,MINIATURA,false,P. ARANDA
5623601-CHGF,966000101063265,CANINO,HEMBRA,GRANDE,false,B. UNIDOS
5624291-CHPF,978101081924265,CANINO,HEMBRA,PEQUEÑO,false,P. ARANDA
5626291-CMMIF,978101081926265,CANINO,MACHO,MINIATURA,false,R. URIBE
5626971-FHPF,978101081796265,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5627501-CMMF,966000101057265,CANINO,MACHO,MEDIANO,false,CHAPINERO
5627971-CHMF,978101081797265,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5629211-CHGF,966000101129265,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
5629501-CMMF,966000101059265,CANINO,MACHO,MEDIANO,false,ENGATIVA
5629880-CMMIF,991001000889265,CANINO,MACHO,MINIATURA,false,USAQUEN
5629950-CHGF,900250000599265,CANINO,HEMBRA,GRANDE,false,SUBA
5630101-FHMF,966000101010365,FELINO,HEMBRA,MEDIANO,false,SUBA
5630291-FMMF,978101081920365,FELINO,MACHO,MEDIANO,false,ENGATIVA
5630511-CMGF,978101081150365,CANINO,MACHO,GRANDE,false,BOSA
5631101-CMMF,966000101011365,CANINO,MACHO,MEDIANO,false,SUBA
5632001-FHMF,966000101002365,FELINO,HEMBRA,MEDIANO,false,KENNEDY
5632511-FHPF,978101081152365,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
5632840-FHMF,900250000482365,FELINO,HEMBRA,MEDIANO,false,USAQUEN
5633001-CHMF,966000101003365,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
5633021-CHMIF,941000021203365,CANINO,HEMBRA,MINIATURA,false,SAN CRISTOBAL
5635311-CHGF,966000101135365,CANINO,HEMBRA,GRANDE,false,SUBA
5635311-CMMIF,991001001135365,CANINO,MACHO,MINIATURA,false,KENNEDY
5636291-CHPF,978101081926365,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5636311-CHGF,966000101136365,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
5636701-CMMF,978101081076365,CANINO,MACHO,MEDIANO,false,USME
5636950-CHGF,900250000596365,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
5637291-CMGF,978101081927365,CANINO,MACHO,GRANDE,false,ENGATIVA
5638311-FMPF,966000101138365,FELINO,MACHO,PEQUEÑO,false,LOS MARTIRES
5638611-CHMF,966000101168365,CANINO,HEMBRA,MEDIANO,false,BOSA
5638950-FHPF,900250000598365,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
5640291-CMMF,978101081920465,CANINO,MACHO,MEDIANO,false,KENNEDY
5641479-CMPF,941000019741465,CANINO,MACHO,PEQUEÑO,false,TEUSAQUILLO
5642001-CHPF,966000101002465,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5642511-CMMGF,978101081152465,CANINO,MACHO,MUY GRANDE,false,BOSA
5642840-CHMIF,900250000482465,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
5643001-CHPF,966000101003465,CANINO,HEMBRA,PEQUEÑO,false,USME
5643021-FMMF,941000021203465,FELINO,MACHO,MEDIANO,false,BOSA
5643511-FMPF,978101081153465,FELINO,MACHO,PEQUEÑO,false,SUBA
5645311-CMMF,966000101135465,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
5646701-CMMF,978101081076465,CANINO,MACHO,MEDIANO,false,USME
5646950-CMGT,900250000596465,CANINO,MACHO,GRANDE,true,KENNEDY
5646971-FMGF,978101081796465,FELINO,MACHO,GRANDE,false,C. BOLIVAR
5647191-CHMGF,978101081917465,CANINO,HEMBRA,MUY GRANDE,false,SUBA
5647291-CHMIF,978101081927465,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
5647431-CMGT,978101081347465,CANINO,MACHO,GRANDE,true,C. BOLIVAR
5647501-CMPF,966000101057465,CANINO,MACHO,PEQUEÑO,false,TUNJUELITO
5647701-CMGF,978101081077465,CANINO,MACHO,GRANDE,false,USME
5648950-CHGT,900250000598465,CANINO,HEMBRA,GRANDE,true,TUNJUELITO
5650101-CHPF,966000101010565,CANINO,HEMBRA,PEQUEÑO,false,USME
5650511-FMMF,978101081150565,FELINO,MACHO,MEDIANO,false,P. ARANDA
5650731-CHGF,941000021370565,CANINO,HEMBRA,GRANDE,false,B. UNIDOS
5652001-CMMF,966000101002565,CANINO,MACHO,MEDIANO,false,KENNEDY
5652840-CHMF,900250000482565,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
5653021-CHMIF,941000021203565,CANINO,HEMBRA,MINIATURA,false,KENNEDY
5655081-CMF,978101081805565,CANINO,MACHO,GIGANTE,false,ENGATIVA
5655291-CMGT,978101081925565,CANINO,MACHO,GRANDE,true,C. BOLIVAR
5656001-CHMF,966000101006565,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5656950-CHPF,900250000596565,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
5656971-CMMIF,978101081796565,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
5657291-CMMF,978101081927565,CANINO,MACHO,MEDIANO,false,KENNEDY
5657501-CMGF,966000101057565,CANINO,MACHO,GRANDE,false,BOSA
5657950-CMMF,900250000597565,CANINO,MACHO,MEDIANO,false,FONTIBON
5658191-CHMF,978101081918565,CANINO,HEMBRA,MEDIANO,false,KENNEDY
5658291-CMMF,978101081928565,CANINO,MACHO,MEDIANO,false,ENGATIVA
5658311-CHPF,966000101138565,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5658651-CMGF,941000021568565,CANINO,MACHO,GRANDE,false,SUBA
5659311-CHMF,966000101139565,CANINO,HEMBRA,MEDIANO,false,TUNJUELITO
5660291-CMMF,978101081920665,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
5661081-FHMF,978101081801665,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5662511-CMMF,978101081152665,CANINO,MACHO,MEDIANO,false,LA CANDELARIA
5662840-FMMIF,900250000482665,FELINO,MACHO,MINIATURA,false,B. UNIDOS
5662901-CHGF,966000101092665,CANINO,HEMBRA,GRANDE,false,KENNEDY
5663311-CMMF,966000101133665,CANINO,MACHO,MEDIANO,false,USAQUEN
5663351-CHGT,978101081533665,CANINO,HEMBRA,GRANDE,true,KENNEDY
5665081-FHPF,978101081805665,FELINO,HEMBRA,PEQUEÑO,false,R. URIBE
5665421-CHMF,978101081245665,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5666001-FHMF,966000101006665,FELINO,HEMBRA,MEDIANO,false,KENNEDY
5666291-CHPF,978101081926665,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5666950-FMPF,900250000596665,FELINO,MACHO,PEQUEÑO,false,USME
5667291-FMPF,978101081927665,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
5667901-CHMF,966000101097665,CANINO,HEMBRA,MEDIANO,false,KENNEDY
5667950-CHMT,900250000597665,CANINO,HEMBRA,MEDIANO,true,SAN CRISTOBAL
5667971-CMPF,978101081797665,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
5670291-CHPF,978101081920765,CANINO,HEMBRA,PEQUEÑO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
5670954-CMMF,941000014590765,CANINO,MACHO,MEDIANO,false,USME
5672511-CHMF,978101081152765,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
5672840-CMGF,900250000482765,CANINO,MACHO,GRANDE,false,ENGATIVA
5674291-CHMF,978101081924765,CANINO,HEMBRA,MEDIANO,false,FONTIBON
5674421-CMMF,978101081244765,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
5675291-FMPF,978101081925765,FELINO,MACHO,PEQUEÑO,false,R. URIBE
5676001-FMMF,966000101006765,FELINO,MACHO,MEDIANO,false,KENNEDY
5676950-CHPF,900250000596765,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
5676971-CHPF,978101081796765,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5677191-CHMF,978101081917765,CANINO,HEMBRA,MEDIANO,false,BOSA
5677401-CMMF,978101081047765,CANINO,MACHO,MEDIANO,false,SUBA
5677431-CHGT,978101081347765,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
5677501-CMMF,966000101057765,CANINO,MACHO,MEDIANO,false,KENNEDY
5677971-FHGF,978101081797765,FELINO,HEMBRA,GRANDE,false,C. BOLIVAR
5678291-CHPF,978101081928765,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5679311-CMMIF,966000101139765,CANINO,MACHO,MINIATURA,false,R. URIBE
5679321-CMGF,978101081239765,CANINO,MACHO,GRANDE,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
5679411-CHGF,978101081149765,CANINO,HEMBRA,GRANDE,false,SUBA
5680291-CMMIF,978101081920865,CANINO,MACHO,MINIATURA,false,FONTIBON
5681501-CMMT,978101081051865,CANINO,MACHO,MEDIANO,true,P. ARANDA
5681511-CMMF,978101081151865,CANINO,MACHO,MEDIANO,false,ENGATIVA
5681872-CMMF,941000012781865,CANINO,MACHO,MEDIANO,false,P. ARANDA
5682021-FMMF,941000021202865,FELINO,MACHO,MEDIANO,false,P. ARANDA
5682840-CMGT,900250000482865,CANINO,MACHO,GRANDE,true,ENGATIVA
5684000-FHPF,999111000004865,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
5684421-CMGF,978101081244865,CANINO,MACHO,GRANDE,false,ENGATIVA
5685311-CMMF,991001001135865,CANINO,MACHO,MEDIANO,false,KENNEDY
5685311-CMMF,966000101135865,CANINO,MACHO,MEDIANO,false,B. UNIDOS
5686950-CHPF,900250000596865,CANINO,HEMBRA,PEQUEÑO,false,A. NARINO
5687501-FMMF,966000101057865,FELINO,MACHO,MEDIANO,false,ENGATIVA
5688191-CMPF,978101081918865,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
5688311-FMPF,966000101138865,FELINO,MACHO,PEQUEÑO,false,ENGATIVA
5689191-CMMT,978101081919865,CANINO,MACHO,MEDIANO,true,C. BOLIVAR
5689950-CMGT,900250000599865,CANINO,MACHO,GRANDE,true,USME
5690081-CHPF,978101081800965,CANINO,HEMBRA,PEQUEÑO,false,USME
5690731-CHPF,941000021370965,CANINO,HEMBRA,PEQUEÑO,false,SUBA
5691001-FMPF,966000101001965,FELINO,MACHO,PEQUEÑO,false,KENNEDY
5692021-CMMF,941000021202965,CANINO,MACHO,MEDIANO,false,BOSA
5692291-FMMF,978101081922965,FELINO,MACHO,MEDIANO,false,ENGATIVA
5694390-FMMIF,978101080934965,FELINO,MACHO,MINIATURA,false,SUBA
5694421-CHPF,978101081244965,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
5695291-CHPF,978101081925965,CANINO,HEMBRA,PEQUEÑO,false,SUBA
5696001-CHGT,966000101006965,CANINO,HEMBRA,GRANDE,true,KENNEDY
5696191-CHPF,978101081916965,CANINO,HEMBRA,PEQUEÑO,false,FONTIBON
5696291-CHPF,978101081926965,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
5697501-CHMF,966000101057965,CANINO,HEMBRA,MEDIANO,false,USME
5698311-CMMF,966000101138965,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
5698401-CMGT,978101081048965,CANINO,MACHO,GRANDE,true,P. ARANDA
5699191-CMPF,978101081919965,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
5700291-FHPF,978101081920075,FELINO,HEMBRA,PEQUEÑO,false,USME
5700511-CMGF,978101081150075,CANINO,MACHO,GRANDE,false,SAN CRISTOBAL
5700601-CMMF,966000101060075,CANINO,MACHO,MEDIANO,false,USME
5701081-CHPF,978101081801075,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5703021-FHGF,941000021203075,FELINO,HEMBRA,GRANDE,false,ENGATIVA
5703601-CMPF,966000101063075,CANINO,MACHO,PEQUEÑO,false,KENNEDY
5704311-FHMF,966000101134075,FELINO,HEMBRA,MEDIANO,false,USAQUEN
5705311-CMMF,991001001135075,CANINO,MACHO,MEDIANO,false,SUBA
5705701-CMMIF,978101081075075,CANINO,MACHO,MINIATURA,false,USME
5706311-CHGF,966000101136075,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
5707291-CHMF,978101081927075,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5707701-CMMF,978101081077075,CANINO,MACHO,MEDIANO,false,USME
5707950-FMPF,900250000597075,FELINO,MACHO,PEQUEÑO,false,USME
5708291-CMGF,978101081928075,CANINO,MACHO,GRANDE,false,ENGATIVA
5708311-CMPF,966000101138075,CANINO,MACHO,PEQUEÑO,false,BOSA
5708401-CMMF,978101081048075,CANINO,MACHO,MEDIANO,false,ENGATIVA
5709651-CHPF,941000021569075,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
5711731-CHPF,941000021371175,CANINO,HEMBRA,PEQUEÑO,false,R. URIBE
5711840-CMMT,900250000481175,CANINO,MACHO,MEDIANO,true,KENNEDY
5712840-CMMF,900250000482175,CANINO,MACHO,MEDIANO,false,KENNEDY
5713021-FMMIF,941000021203175,FELINO,MACHO,MINIATURA,false,B. UNIDOS
5713840-CHPF,900250000483175,CANINO,HEMBRA,PEQUEÑO,false,TUNJUELITO
5714311-CHPF,966000101134175,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
5715311-CMMF,966000101135175,CANINO,MACHO,MEDIANO,false,TUNJUELITO
5715701-CMMF,978101081075175,CANINO,MACHO,MEDIANO,false,USME
5716950-CHMF,900250000596175,CANINO,HEMBRA,MEDIANO,false,USAQUEN
5717191-CMMIF,978101081917175,CANINO,MACHO,MINIATURA,false,TEUSAQUILLO
5717291-FMMIF,978101081927175,FELINO,MACHO,MINIATURA,false,SUBA
5718311-CHMIF,966000101138175,CANINO,HEMBRA,MINIATURA,false,BOSA
5718950-CMPF,900250000598175,CANINO,MACHO,PEQUEÑO,false,USME
5719170-CMMF,978101080719175,CANINO,MACHO,MEDIANO,false,USAQUEN
5719301-CMPF,978101081039175,CANINO,MACHO,PEQUEÑO,false,USME
5719401-FHPF,978101081049175,FELINO,HEMBRA,PEQUEÑO,false,BOSA
5719880-FMMF,991001000889175,FELINO,MACHO,MEDIANO,false,TEUSAQUILLO
5722001-CMMF,966000101002275,CANINO,MACHO,MEDIANO,false,BOSA
5722501-CHGT,978101081052275,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
5723001-FHPF,966000101003275,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5723021-FMGF,941000021203275,FELINO,MACHO,GRANDE,false,SUBA
5723511-FMMF,778101081153275,FELINO,MACHO,MEDIANO,false,USME
5723601-FMGF,966000101063275,FELINO,MACHO,GRANDE,false,SANTA FE
5724000-CHMF,999111000004275,CANINO,HEMBRA,MEDIANO,false,SUBA
5724511-CHMF,978101081154275,CANINO,HEMBRA,MEDIANO,false,USME
5725311-CMMIF,991001001135275,CANINO,MACHO,MINIATURA,false,ENGATIVA
5726001-FMPF,966000101006275,FELINO,MACHO,PEQUEÑO,false,BOSA
5726291-CMPF,978101081926275,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
5727220-CMMT,900182000227275,CANINO,MACHO,MEDIANO,true,TEUSAQUILLO
5727291-CHGT,978101081927275,CANINO,HEMBRA,GRANDE,true,KENNEDY
5727311-FHMF,966000101137275,FELINO,HEMBRA,MEDIANO,false,TEUSAQUILLO
5728191-CMMIF,978101081918275,CANINO,MACHO,MINIATURA,false,ENGATIVA
5728291-CMGT,978101081928275,CANINO,MACHO,GRANDE,true,USME
5728311-CHMIF,966000101138275,CANINO,HEMBRA,MINIATURA,false,FONTIBON
5728401-CHPF,978101081048275,CANINO,HEMBRA,PEQUEÑO,false,P. ARANDA
5728950-FHGF,900250000598275,FELINO,HEMBRA,GRANDE,false,SUBA
5729211-FHMF,966000101129275,FELINO,HEMBRA,MEDIANO,false,SAN CRISTOBAL
5729651-CHMIF,941000021569275,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
5729880-CMMIF,991001000889275,CANINO,MACHO,MINIATURA,false,SUBA
5730511-CMMIF,978101081150375,CANINO,MACHO,MINIATURA,false,FONTIBON
5731101-CHMF,966000101011375,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5732001-CMGF,966000101002375,CANINO,MACHO,GRANDE,false,ENGATIVA
5732501-CMMF,978101081052375,CANINO,MACHO,MEDIANO,false,SUBA
5732840-FMMF,900250000482375,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
5733021-CMGT,941000021203375,CANINO,MACHO,GRANDE,true,BOSA
5735311-CHPF,991001001135375,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
5735511-FHMF,978101081155375,FELINO,HEMBRA,MEDIANO,false,USME
5736291-CHMF,978101081926375,CANINO,HEMBRA,MEDIANO,false,BOSA
5736950-CMGF,900250000596375,CANINO,MACHO,GRANDE,false,C. BOLIVAR
5737191-CHMIF,978101081917375,CANINO,HEMBRA,MINIATURA,false,P. ARANDA
5738291-CHMIF,978101081928375,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
5740291-CMGF,978101081920475,CANINO,MACHO,GRANDE,false,KENNEDY
5740731-FMGF,941000021370475,FELINO,MACHO,GRANDE,false,SAN CRISTOBAL
5741840-CMMIF,900250000481475,CANINO,MACHO,MINIATURA,false,SUBA
5742291-FMMIF,978101081922475,FELINO,MACHO,MINIATURA,false,R. URIBE
5742501-CMGF,978101081052475,CANINO,MACHO,GRANDE,false,USME
5742840-FHMF,900250000482475,FELINO,HEMBRA,MEDIANO,false,ENGATIVA
5742918-CMGF,97810108192475,CANINO,MACHO,GRANDE,false,ENGATIVA
5743001-CMPF,966000101003475,CANINO,MACHO,PEQUEÑO,false,SAN CRISTOBAL
5743021-CHGF,941000021203475,CANINO,HEMBRA,GRANDE,false,ENGATIVA
5743601-CHGF,966000101063475,CANINO,HEMBRA,GRANDE,false,BOSA
5745081-FMPF,978101081805475,FELINO,MACHO,PEQUEÑO,false,P. ARANDA
5746291-CMPF,978101081926475,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
5747191-CMPF,978101081917475,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
5747291-CHGF,978101081927475,CANINO,HEMBRA,GRANDE,false,R. URIBE
5747431-FMMF,978101081347475,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
5747501-CHMT,966000101057475,CANINO,HEMBRA,MEDIANO,true,USAQUEN
5747701-FHPF,978101081077475,FELINO,HEMBRA,PEQUEÑO,false,USME
5747950-CHGF,900250000597475,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
5748611-CMMF,966000101168475,CANINO,MACHO,MEDIANO,false,BOSA
5749651-CMGT,941000021569475,CANINO,MACHO,GRANDE,true,TUNJUELITO
5750291-CMGF,978101081920575,CANINO,MACHO,GRANDE,false,KENNEDY
5751840-CHGT,900250000481575,CANINO,HEMBRA,GRANDE,true,USAQUEN
5752001-CHMF,966000101002575,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5752291-CMMF,978101081922575,CANINO,MACHO,MEDIANO,false,KENNEDY
5752501-CHMIF,978101081052575,CANINO,HEMBRA,MINIATURA,false,CHAPINERO
5752840-CHPF,900250000482575,CANINO,HEMBRA,PEQUEÑO,false,P. ARANDA
5753001-FHPF,966000101003575,FELINO,HEMBRA,PEQUEÑO,false,BOSA
5753021-CMMF,941000021203575,CANINO,MACHO,MEDIANO,false,P. ARANDA
5754291-CHMF,978101081924575,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
5754421-FHMF,978101081244575,FELINO,HEMBRA,MEDIANO,false,P. ARANDA
5755291-CHGF,978101081925575,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
5755390-CMGF,978101080935575,CANINO,MACHO,GRANDE,false,SUBA
5756701-FMGF,978101081076575,FELINO,MACHO,GRANDE,false,USME
5757291-CMMF,978101081927575,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
5757431-CHPF,978101081347575,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
5757501-CMGT,966000101057575,CANINO,MACHO,GRANDE,true,C. BOLIVAR
5757890-CMGF,978101080987575,CANINO,MACHO,GRANDE,false,ENGATIVA
5757950-CMMT,900250000597575,CANINO,MACHO,MEDIANO,true,FONTIBON
5758221-CHPF,978101081228575,CANINO,HEMBRA,PEQUEÑO,false,P. ARANDA
5758311-CHMIF,966000101138575,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
5760291-CMMF,978101081920675,CANINO,MACHO,MEDIANO,false,SAN CRISTOBAL
5760511-CMMIF,978101081150675,CANINO,MACHO,MINIATURA,false,SUBA
5760601-CHMF,966000101060675,CANINO,HEMBRA,MEDIANO,false,USME
5761840-CMMF,900250000481675,CANINO,MACHO,MEDIANO,false,USAQUEN
5762001-CHMF,966000101002675,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5763021-CHMIF,941000021203675,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
5763601-CHMF,966000101063675,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5766291-CHPF,978101081926675,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
5767291-CMMF,978101081927675,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
5767431-CMGF,978101081347675,CANINO,MACHO,GRANDE,false,C. BOLIVAR
5767950-CMPF,900250000597675,CANINO,MACHO,PEQUEÑO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
5768301-CHMF,966000101038675,CANINO,HEMBRA,MEDIANO,false,KENNEDY
5768401-CMMF,978101081048675,CANINO,MACHO,MEDIANO,false,BOSA
5768651-FMPF,941000021568675,FELINO,MACHO,PEQUEÑO,false,USAQUEN
5768950-CMGT,900250000598675,CANINO,MACHO,GRANDE,true,A. NARINO
5769311-FMMF,966000101139675,FELINO,MACHO,MEDIANO,false,SUBA
5770291-CHPF,978101081920775,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
5771101-CHPF,966000101011775,CANINO,HEMBRA,PEQUEÑO,false,BOSA
5771840-CHGT,900250000481775,CANINO,HEMBRA,GRANDE,true,LOS MARTIRES
5771872-CHMF,941000012781775,CANINO,HEMBRA,MEDIANO,false,SUBA
5773001-CMGF,966000101003775,CANINO,MACHO,GRANDE,false,BOSA
5773021-CMGF,941000021203775,CANINO,MACHO,GRANDE,false,LOS MARTIRES
5773801-FMMF,978101081083775,FELINO,MACHO,MEDIANO,false,USME
5774291-CHPF,978101081924775,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
5774511-CHPF,978101081154775,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
5776001-CHMF,966000101006775,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
5776291-CHPF,978101081926775,CANINO,HEMBRA,PEQUEÑO,false,SUBA
5776950-CHPF,900250000596775,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
5777291-CHMF,978101081927775,CANINO,HEMBRA,MEDIANO,false,KENNEDY
5777501-FMMF,966009101057775,FELINO,MACHO,MEDIANO,false,SUBA
